"STATION","NAME","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-03-17","8.72",",,W","0.00",",,0,2400","   98",",,W","0.0",",,0","0.0",",,0",,,"74",",,0","40",",,0","  702",",,W",,,"21.9",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-03-18","8.05",",,W","0.00",",,0,2400","   83",",,W","0.0",",,0","0.0",",,0",,,"75",",,0","39",",,0","  597",",,W",,,"29.1",",,X","33.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-03-19","16.55",",,W","0.00",",,0,2400","   87",",,W","0.0",",,0","0.0",",,0",,,"68",",,0","33",",,0","  630",",,W",,,"31.1",",,X","38.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-03-20","9.17",",,W","0.00",",,0,2400","   96",",,W","0.0",",,0","0.0",",,0",,,"73",",,0","40",",,0","  697",",,W",,,"25.9",",,X","32.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-03-21","9.84",",,W","0.00",",,0,2400","   54",",,W","0.0",",,0","0.0",",,0",,,"68",",,0","42",",,0","  397",",,W",,,"23.0",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-03-22","5.82",",,W","0.00",",,0,2400","   89",",,W","0.0",",,0","0.0",",,0",,,"67",",,0","35",",,0","  651",",,W",,,"14.1",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-03-23","11.63",",,W","0.00","T,,0,2400","   50",",,W","0.0",",,0","0.0",",,0",,,"67",",,0","39",",,0","  365",",,W",,,"32.0",",,X","36.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-03-24","12.08",",,W","0.32",",,0,2400","    0",",,W","0.0",",,0","0.0",",,0",,,"45",",,0","39",",,0","    0",",,W",,,"23.9",",,X","30.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-03-25","10.29",",,W","0.00",",,0,2400","   88",",,W","0.0",",,0","0.0",",,0",,,"69",",,0","41",",,0","  654",",,W",,,"17.9",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-03-26","10.29",",,W","0.00",",,0,2400","   84",",,W","0.0",",,0","0.0",",,0",,,"65",",,0","43",",,0","  622",",,W",,,"21.9",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-03-27","19.01",",,W","0.00",",,0,2400","   46",",,W","0.0",",,0","0.0",",,0",,,"65",",,0","41",",,0","  345",",,W",,,"38.9",",,X","47.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-03-28","18.57",",,W","0.00",",,0,2400","   85",",,W","0.0",",,0","0.0",",,0",,,"65",",,0","31",",,0","  637",",,W",,,"48.1",",,X","55.9",",,X","    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-03-29","19.01",",,W","0.08",",,0,2400","    0",",,W","4.8",",,0","1.0",",,0",,,"31",",,0","22",",,0","    0",",,W",,,"36.0",",,X","40.9",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,X",,,,,,,,,"    1",",,0","    1",",,X","    1",",,X"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-03-30","7.16",",,W","0.00",",,0,2400","   93",",,W","0.0",",,0","1.0",",,0",,,"46",",,0","14",",,0","  703",",,W",,,"17.0",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-03-31","9.40",",,W","0.00",",,0,2400","   92",",,W","0.0",",,0","0.0",",,0",,,"59",",,0","26",",,0","  697",",,W",,,"30.0",",,X","38.9",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-04-01","10.07",",,W","0.00",",,0,2400","   87",",,W","0.0",",,0","0.0",",,0",,,"68",",,0","30",",,0","  662",",,W",,,"21.0",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-04-02","8.05",",,W","0.00",",,0,2400","   93",",,W","0.0",",,0","0.0",",,0",,,"72",",,0","33",",,0","  709",",,W",,,"32.0",",,X","40.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-04-03","12.97",",,W","0.00",",,0,2400","   94",",,W","0.0",",,0","0.0",",,0",,,"54",",,0","28",",,0","  718",",,W",,,"21.9",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-04-04","8.28",",,W","0.00",",,0,2400","   77",",,W","0.0",",,0","0.0",",,0",,,"62",",,0","26",",,0","  587",",,W",,,"21.0",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-04-05","12.30",",,W","0.00",",,0,2400","   35",",,W","0.0",",,0","0.0",",,0",,,"57",",,0","33",",,0","  271",",,W",,,"32.0",",,X","40.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-04-06","10.29",",,W","0.03",",,0,2400","    0",",,W","0.0","T,,0","0.0",",,0",,,"34",",,0","22",",,0","    0",",,W",,,"25.1",",,X","29.1",",,X","    1",",,0","    1",",,X",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,"    1",",,0",,,"    1",",,X"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-04-07","10.96",",,W","0.00","T,,0,2400","   14",",,W","0.1",",,0","0.0","T,,0",,,"31",",,0","23",",,0","  111",",,W",,,"17.0",",,X","21.0",",,X","    1",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,0",,,"    1",",,0",,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-04-08","3.58",",,W","0.06",",,0,2400","    0",",,W","0.7",",,0","0.0","T,,0",,,"40",",,0","24",",,0","    0",",,W",,,"12.1",",,X","14.1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,0",,,"    1",",,X"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-04-09","7.83",",,W","0.00","T,,0,2400","   94",",,W","0.0",",,0","0.0","T,,0",,,"67",",,0","30",",,0","  732",",,W",,,"29.1",",,X","40.0",",,X","    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,"    1",",,X"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-04-10","17.90",",,W","0.00","T,,0,2400","   81",",,W","0.0",",,0","0.0",",,0",,,"53",",,0","32",",,0","  635",",,W",,,"36.0",",,X","46.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-04-11","8.05",",,W","0.00",",,0,2400","   95",",,W","0.0",",,0","0.0",",,0",,,"50",",,0","26",",,0","  744",",,W",,,"21.9",",,X","31.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-04-12","11.18",",,W","0.03",",,0,2400","   28",",,W","0.1",",,0","0.0",",,0",,,"45",",,0","22",",,0","  219",",,W",,,"25.9",",,X","32.0",",,X","    1",",,0","    1",",,W",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,0",,,"    1",",,X"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-04-13","7.83",",,W","0.02",",,0,2400","   23",",,W","0.0","T,,0","0.0",",,0",,,"42",",,0","27",",,0","  179",",,W",,,"13.0",",,X","16.1",",,X","    1",",,0","    1",",,X",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,"    1",",,0",,,"    1",",,X"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-04-14","7.38",",,W","0.00",",,0,2400","   99",",,W","0.0",",,0","0.0",",,0",,,"63",",,0","24",",,0","  786",",,W",,,"17.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-04-15","16.78",",,W","0.00",",,0,2400","   97",",,W","0.0",",,0","0.0",",,0",,,"73",",,0","31",",,0","  773",",,W",,,"34.9",",,X","40.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-04-16","13.87",",,W","0.00",",,0,2400","   27",",,W","0.0",",,0","0.0",",,0",,,"60",",,0","39",",,0","  217",",,W",,,"25.1",",,X","30.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-04-17","8.50",",,W","0.12",",,0,2400","   70",",,W","0.0",",,0","0.0",",,0",,,"57",",,0","38",",,0","  559",",,W",,,"23.9",",,X","29.1",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,X","    1",",,X",,,"    1",",,0",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-04-18","18.12",",,W","0.00",",,0,2400","   88",",,W","0.0",",,0","0.0",",,0",,,"71",",,0","36",",,0","  708",",,W",,,"40.0",",,X","51.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-04-19","13.42",",,W","0.00",",,0,2400","   97",",,W","0.0",",,0","0.0",",,0",,,"61",",,0","40",",,0","  777",",,W",,,"30.0",",,X","36.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-04-20","12.53",",,W","0.00",",,0,2400","   96",",,W","0.0",",,0","0.0",",,0",,,"73",",,0","34",",,0","  773",",,W",,,"28.0",",,X","32.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-04-21","12.75",",,W","0.00",",,0,2400","   82",",,W","0.0",",,0","0.0",",,0",,,"66",",,0","39",",,0","  663",",,W",,,"25.1",",,X","31.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-04-22","13.87",",,W","0.00","T,,0,2400","   82",",,W","0.0",",,0","0.0",",,0",,,"64",",,0","42",",,0","  666",",,W",,,"23.9",",,X","31.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-04-23","11.41",",,W","0.29",",,0,2400","   60",",,W","0.0",",,0","0.0",",,0",,,"62",",,0","40",",,0","  489",",,W",,,"33.1",",,X","40.0",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-04-24","21.70",",,W","2.09",",,0,2400","    0",",,W","0.0","T,,0","0.0",",,0",,,"42",",,0","33",",,0","    0",",,W",,,"38.0",",,X","45.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,"    1",",,0",,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-04-25","10.74",",,W","0.00","T,,0,2400","   62",",,W","0.0","T,,0","0.0",",,0",,,"53",",,0","34",",,0","  511",",,W",,,"17.0",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,"    1",",,0",,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-04-26","7.61",",,W","0.01",",,0,2400","   75",",,W","0.0",",,0","0.0",",,0",,,"68",",,0","32",",,0","  614",",,W",,,"25.1",",,X","31.1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-04-27","6.71",",,W","0.00",",,0,2400","   92",",,W","0.0",",,0","0.0",",,0",,,"64",",,0","40",",,0","  761",",,W",,,"17.9",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-04-28","11.86",",,W","0.00",",,0,2400","  100",",,W","0.0",",,0","0.0",",,0",,,"83",",,W","45",",,W","  822",",,W",,,"21.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-04-29","11.41",",,W","0.00",",,0,2400","   94",",,W","0.0",",,0","0.0",",,0",,,"81",",,0","54",",,0","  782",",,W",,,"32.0",",,X","38.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-04-30","10.51",",,W","0.00",",,0,2400","   91",",,W","0.0",",,0","0.0",",,0",,,"82",",,0","51",",,0","  757",",,W",,,"34.9",",,X","40.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-05-01","8.50",",,W","0.00",",,0,2400","   71",",,W","0.0",",,0","0.0",",,0",,,"68",",,0","43",",,0","  592",",,W",,,"19.9",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-05-02","18.34",",,W","0.00",",,0,2400","   90",",,W","0.0",",,0","0.0",",,0",,,"70",",,0","46",",,0","  753",",,W",,,"31.1",",,X","38.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-05-03","15.21",",,W","0.00",",,0,2400","   89",",,W","0.0",",,0","0.0",",,0",,,"76",",,0","43",",,0","  744",",,W",,,"38.9",",,X","46.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-05-04","10.74",",,W","0.05",",,0,2400","   28",",,W","0.0",",,0","0.0",",,0",,,"57",",,0","39",",,0","  237",",,W",,,"17.9",",,X","23.0",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-05-05","7.83",",,W","0.17",",,0,2400","   19",",,W","0.0","T,,0","0.0",",,0",,,"57",",,0","40",",,0","  156",",,W",,,"17.9",",,X","21.9",",,X","    1",",,0",,,"    1",",,0","    1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,0",,,"    1",",,0",,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-05-06","8.28",",,W","0.02",",,0,2400","   64",",,W","0.0",",,0","0.0",",,0",,,"58",",,0","36",",,0","  540",",,W",,,"19.9",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-05-07","6.04",",,W","0.02",",,0,2400","   74",",,W","0.0",",,0","0.0",",,0",,,"56",",,0","40",",,0","  629",",,W",,,"15.0",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-05-08","8.72",",,W","0.00",",,0,2400","   96",",,W","0.0",",,0","0.0",",,0",,,"67",",,0","41",",,0","  814",",,W",,,"16.1",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-05-09","8.05",",,W","0.00","T,,0,2400","   84",",,W","0.0",",,0","0.0",",,0",,,"72",",,0","44",",,0","  713",",,W",,,"31.1",",,X","36.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-05-10","8.72",",,W","0.00",",,0,2400","   98",",,W","0.0",",,0","0.0",",,0",,,"76",",,0","47",",,0","  832",",,W",,,"14.1",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-05-11","9.84",",,W","0.00",",,0,2400","   94",",,W","0.0",",,0","0.0",",,0",,,"83",",,0","45",",,0","  807",",,W",,,"23.0",",,X","30.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-05-12","11.63",",,W","0.05",",,0,2400","   88",",,W","0.0",",,0","0.0",",,0",,,"84",",,0","53",",,0","  750",",,W",,,"32.0",",,X","38.9",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-05-13","8.95",",,W","0.00",",,0,2400","   85",",,W","0.0",",,0","0.0",",,0",,,"85",",,0","52",",,0","  733",",,W",,,"19.9",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-05-14","11.41",",,W","0.42",",,0,2400","   83",",,W","0.0",",,0","0.0",",,0",,,"71",",,0","46",",,0","  712",",,W",,,"36.9",",,X","48.1",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,0",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-05-15","8.05",",,W","0.01",",,0,2400","   64",",,W","0.0",",,0","0.0",",,0",,,"60",",,0","44",",,0","  548",",,W",,,"16.1",",,X","19.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-05-16","7.38",",,W","0.00",",,0,2400","   90",",,W","0.0",",,0","0.0",",,0",,,"72",",,0","44",",,0","  774",",,W",,,"17.9",",,X","23.0",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-05-17","10.29",",,W","0.00",",,0,2400","   82",",,W","0.0",",,0","0.0",",,0",,,"74",",,0","47",",,0","  705",",,W",,,"23.0",",,X","29.1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-05-18","8.50",",,W","0.00",",,0,2400","   91",",,W","0.0",",,0","0.0",",,0",,,"79",",,0","48",",,0","  790",",,W",,,"23.9",",,X","31.1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-05-19","8.05",",,W","0.00",",,0,2400","   81",",,W","0.0",",,0","0.0",",,0",,,"80",",,0","51",",,0","  702",",,W",,,"19.9",",,X","25.1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-05-20","8.72",",,W","0.00",",,0,2400","   73",",,W","0.0",",,0","0.0",",,0",,,"80",",,0","47",",,0","  636",",,W",,,"23.0",",,X","25.9",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-05-21","8.05",",,W","0.00","T,,0,2400","   86",",,W","0.0",",,0","0.0",",,0",,,"79",",,0","46",",,0","  749",",,W",,,"33.1",",,X","44.1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-05-22","9.17",",,W","0.46",",,0,2400","   48",",,W","0.0",",,0","0.0",",,0",,,"61",",,0","41",",,0","  423",",,W",,,"23.9",",,X","32.0",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-05-23","9.84",",,W","0.06",",,0,2400","   48",",,W","0.0",",,0","0.0",",,0",,,"57",",,0","42",",,0","  422",",,W",,,"29.1",",,X","40.9",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-05-24","11.41",",,W","0.00",",,0,2400","   77",",,W","0.0",",,0","0.0",",,0",,,"64",",,0","35",",,0","  676",",,W",,,"23.9",",,X","32.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-05-25","11.63",",,W","0.00",",,0,2400","   89",",,W","0.0",",,0","0.0",",,0",,,"75",",,0","46",",,0","  784",",,W",,,"23.9",",,X","31.1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-05-26","10.51",",,W","0.00",",,0,2400","   89",",,W","0.0",",,0","0.0",",,0",,,"74",",,0","41",",,0","  780",",,W",,,"23.9",",,X","33.1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-05-27","7.83",",,W","0.00",",,0,2400","   85",",,W","0.0",",,0","0.0",",,0",,,"82",",,0","50",",,0","  745",",,W",,,"17.9",",,X","23.9",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-05-28","11.41",",,W","0.00","T,,0,2400","   91",",,W","0.0",",,0","0.0",",,0",,,"84",",,0","55",",,0","  804",",,W",,,"23.0",",,X","32.0",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-05-29","10.29",",,W","0.53",",,0,2400","   49",",,W","0.0","T,,0","0.0",",,0",,,"71",",,0","43",",,0","  432",",,W",,,"30.0",",,X","40.9",",,X","    1",",,0",,,"    1",",,0",,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,0",,,"    1",",,0",,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-05-30","7.38",",,W","0.00",",,0,2400","   65",",,W","0.0",",,0","0.0",",,0",,,"65",",,0","41",",,0","  573",",,W",,,"16.1",",,X","21.9",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-05-31","11.86",",,W","0.00",",,0,2400","   65",",,W","0.0",",,0","0.0",",,0",,,"76",",,0","47",",,0","  579",",,W",,,"30.0",",,X","36.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-06-01","7.61",",,W","0.00",",,0,2400","   81",",,W","0.0",",,0","0.0",",,0",,,"67",",,0","44",",,0","  720",",,W",,,"16.1",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-06-02","6.26",",,W","0.00",",,0,2400","   86",",,W","0.0",",,0","0.0",",,0",,,"73",",,0","46",",,0","  765",",,W",,,"19.9",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2007-06-03","7.61",",,W","0.05",",,0,2400","   87",",,W","0.0",",,0","0.0",",,0",,,"75",",,0","47",",,0","  775",",,W",,,"28.0",",,X","38.0",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
